having_ip_address,url_length,having_at_symbol,prefix_suffix_dash,multi_subdomains,https_token,has_https,shortining_service,count_dots,count_digits,count_special_chars,has_suspicious_words,domain_age,favicon_mismatch,redirects,has_hidden_iframes,has_password_fields,Label
0,1,1,1,1,0,0,1,7,38,8,0,1,1,0,0,1,1
0,1,0,1,0,0,0,0,5,10,2,1,1,1,1,0,1,1
0,0,0,0,1,0,1,0,3,3,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,2,36,3,1,1,1,1,0,0,1
0,0,0,0,0,0,1,0,2,9,0,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,8,14,5,0,1,0,0,1,0,1
0,0,0,1,1,0,0,0,9,21,13,1,1,0,1,0,0,1
0,0,0,1,1,0,1,0,3,28,13,0,1,1,0,0,1,1
0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,3,8,2,0,0,0,0,0,0,0
0,1,1,1,1,0,1,0,9,31,4,1,1,0,0,1,1,1
0,0,0,0,0,0,1,0,3,8,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,3,4,3,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,2,37,12,0,1,0,1,0,1,1
0,1,0,1,1,1,0,0,4,34,2,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,9,40,10,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,2,2,3,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,2,3,2,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,3,6,4,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,7,19,0,0,1,0,1,1,1,1
0,1,0,1,1,0,1,0,9,30,9,1,1,0,1,1,1,1
0,1,0,1,1,0,1,0,4,45,10,0,1,1,0,0,0,1
0,1,0,0,1,0,1,0,3,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,3,3,2,0,0,0,0,0,1,0
0,1,1,1,1,0,0,0,7,47,13,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,4,2,0,0,1,0,0,1,0
0,1,0,1,1,0,0,0,3,22,7,0,1,0,0,0,0,1
1,0,1,1,1,1,1,0,6,8,14,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,1,21,13,1,1,1,0,0,1,1
0,1,1,1,1,0,0,0,1,28,4,1,1,0,1,0,0,1
1,0,0,1,1,0,0,0,5,3,8,0,1,1,0,0,1,1
0,0,1,1,0,0,1,0,4,17,11,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,8,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,3,9,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,7,49,9,1,1,0,0,0,1,1
0,0,0,1,1,0,0,0,5,40,1,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,5,39,9,1,1,0,1,0,1,1
0,1,0,1,1,0,0,0,9,38,6,0,1,0,0,1,1,1
0,0,0,0,0,0,1,0,2,5,4,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,2,24,6,0,1,0,0,1,1,1
0,1,0,1,1,0,0,0,4,25,7,0,1,1,0,1,1,1
0,0,1,1,0,0,0,1,5,38,7,0,1,1,0,0,1,1
0,0,0,0,0,0,1,1,1,4,3,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,6,6,3,1,1,0,1,0,1,1
0,0,0,1,1,1,0,0,6,19,2,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,4,3,1,0,0,0,0,0,0
1,0,0,1,1,1,0,0,4,4,12,1,1,1,0,0,1,1
0,1,0,1,0,0,0,0,2,0,6,1,0,0,0,0,1,1
0,1,0,1,1,1,0,1,9,47,13,0,1,1,1,0,0,1
0,0,0,1,1,0,0,0,7,24,1,1,0,1,0,0,0,1
1,0,1,1,1,0,0,0,3,37,8,1,1,0,1,0,1,1
0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0
0,1,0,1,0,1,1,0,7,17,1,1,1,0,1,1,0,1
0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,4,44,0,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0
1,1,0,0,1,0,1,0,2,18,11,0,0,1,1,1,1,1
0,0,0,0,0,0,1,0,2,7,4,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,6,46,1,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,3,24,2,1,1,0,1,0,1,1
0,0,0,0,0,0,0,0,1,7,4,0,1,0,0,0,0,0
0,0,0,1,1,0,1,0,4,18,12,0,1,0,1,0,1,1
0,0,0,1,0,0,1,1,1,4,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,6,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,8,42,3,0,0,1,1,0,0,1
0,1,0,1,0,0,0,1,6,33,14,0,1,0,0,0,1,1
0,0,0,0,0,0,1,1,3,7,2,0,1,0,0,0,0,0
1,1,0,0,1,0,0,1,6,13,1,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,1,2,4,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,8,30,2,1,1,1,0,0,1,1
0,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,2,1,3,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,5,39,11,0,1,0,1,1,0,1
0,1,0,1,0,0,0,1,9,29,5,1,1,0,0,0,1,1
0,0,0,0,1,0,1,0,1,12,9,0,1,0,0,0,1,1
0,1,0,1,1,0,1,0,1,37,8,0,1,0,0,0,1,1
0,0,0,1,0,0,1,0,1,8,3,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,2,3,2,0,0,0,0,0,1,0
0,1,0,0,1,0,1,0,3,8,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,7,4,0,0,0,0,0,1,0
0,0,1,1,1,0,0,0,6,5,3,0,1,0,0,1,1,1
0,0,0,0,1,0,1,0,2,0,3,0,0,0,1,0,0,0
0,1,0,0,1,0,1,0,2,2,3,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,5,20,9,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,8,1,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,3,7,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,3,0,1,0,1,0,1,0
0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,1,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,4,18,5,1,1,0,0,0,1,1
0,1,0,1,1,0,0,1,1,32,8,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0
0,0,0,0,0,0,1,1,1,9,0,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,8,34,2,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,2,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,3,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,7,3,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,5,20,9,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,31,8,0,1,0,1,1,0,1
0,0,0,0,0,0,1,0,2,7,2,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,3,2,2,1,1,0,0,0,1,1
1,1,0,1,1,0,0,0,1,46,6,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,1,6,0,0,1,0,0,0,0,0
1,0,0,1,1,0,0,0,2,30,2,1,1,1,0,0,0,1
0,1,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0
0,0,0,1,1,0,0,0,2,38,4,0,1,0,1,1,1,1
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,2,1,3,0,1,0,0,0,1,0
0,1,0,1,0,0,0,0,5,26,7,0,1,1,1,0,0,1
0,0,0,1,0,0,1,1,3,4,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,4,38,7,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,0,8,37,7,1,1,0,1,0,1,1
1,1,0,1,1,0,0,0,4,29,9,1,1,1,0,1,1,1
0,0,0,1,0,0,1,0,1,8,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,2,6,4,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,3,16,13,1,1,0,1,0,1,1
1,1,0,1,1,1,0,0,5,29,9,0,1,1,1,0,1,1
0,1,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,26,6,1,1,1,1,0,1,1
0,0,0,0,1,0,1,0,3,6,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,9,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,1,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,3,4,3,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,3,7,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,1,4,20,11,0,1,1,1,0,1,1
0,1,1,1,1,1,0,0,7,49,4,1,1,1,0,0,1,1
1,1,0,1,1,1,0,1,1,26,9,0,1,1,0,0,1,1
1,1,0,1,1,0,0,0,6,14,14,1,1,0,0,0,1,1
0,0,0,1,0,0,1,0,2,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,9,3,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,2,43,3,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,7,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,3,9,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,9,13,5,1,1,0,0,0,1,1
0,1,0,1,0,1,0,0,7,35,2,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,3,48,10,1,1,1,0,0,1,1
0,0,0,1,1,0,0,0,6,37,3,1,1,1,0,0,0,1
0,0,0,1,0,0,1,0,3,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,7,41,12,1,1,1,1,0,1,1
0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,7,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,9,3,0,0,0,0,0,1,0
1,1,0,1,0,0,0,0,6,44,9,0,1,0,0,1,1,1
0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0
0,1,1,1,1,0,0,0,5,43,11,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,2,7,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,3,7,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,1,0
0,0,0,1,1,1,0,0,4,8,5,0,1,0,1,0,1,1
0,1,0,0,0,0,1,0,2,6,2,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,5,20,8,0,1,1,1,0,1,1
0,0,0,1,1,0,0,0,5,8,6,1,1,0,1,0,1,1
1,1,0,1,1,0,0,0,4,1,0,0,1,0,0,1,1,1
0,0,0,0,1,0,1,0,2,6,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,3,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,3,3,2,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,2,21,11,0,1,0,1,0,1,1
0,0,0,1,1,0,0,1,6,20,9,1,1,1,0,1,1,1
0,0,1,0,1,0,0,1,4,26,7,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,2,7,1,0,0,0,1,0,0,0
0,0,0,1,1,0,0,1,6,38,0,0,1,0,1,1,1,1
0,0,0,0,0,0,1,1,3,3,2,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,9,14,2,0,1,1,0,1,1,1
0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,1,0,3,7,1,0,0,0,0,0,0,0
1,1,1,1,0,1,0,1,2,6,13,1,1,0,0,0,1,1
1,1,0,1,1,0,1,0,1,46,1,1,1,0,0,0,1,1
1,0,0,1,0,0,0,0,8,5,11,1,1,0,0,1,0,1
0,1,0,0,1,0,0,0,4,37,8,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
1,0,0,1,1,0,1,0,5,29,2,1,0,0,0,0,1,1
1,1,0,1,0,0,1,1,9,9,2,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,6,42,3,1,1,0,0,0,1,1
0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,1,0,3,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,6,49,9,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,6,3,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,9,27,2,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,7,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,9,26,3,1,1,1,0,0,1,1
1,1,0,1,0,0,1,0,5,26,2,1,1,0,0,0,1,1
0,0,0,1,1,1,0,0,1,12,12,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,9,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,9,16,9,1,0,0,1,1,1,1
0,1,0,1,0,0,0,1,4,7,1,1,1,0,0,0,1,1
1,0,0,1,1,0,0,0,7,40,8,0,1,1,0,0,1,1
0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,9,24,8,1,1,0,1,0,1,1
0,1,0,0,1,1,0,0,2,43,12,0,1,0,1,0,1,1
0,0,1,1,1,0,0,0,6,6,10,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,2,7,3,0,0,1,0,0,1,0
0,0,0,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,1,15,8,0,1,0,1,1,1,1
0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,34,5,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,0,2,0,0,1,0,0,0,0
0,1,0,0,0,0,1,0,3,5,4,0,0,0,0,0,1,0
0,0,0,0,0,0,1,1,1,8,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,7,2,1,1,1,0,1,1,1,1
1,0,0,1,1,0,0,1,4,46,4,0,1,1,0,1,1,1
0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,8,3,0,0,0,1,0,1,0
0,0,0,0,0,0,1,0,3,4,2,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,3,6,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,7,2,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,0,1,0
0,1,0,1,1,1,0,1,6,36,6,1,1,0,1,0,1,1
1,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,8,34,8,0,1,1,0,0,1,1
0,1,1,1,1,1,1,0,7,5,1,0,1,0,1,0,1,1
0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,8,17,0,1,1,0,0,0,1,1
0,0,0,0,1,0,0,1,3,41,9,0,1,1,1,0,0,1
0,0,1,1,0,1,0,0,3,44,1,0,0,0,1,0,0,1
1,1,0,1,0,0,0,0,4,41,7,1,1,0,1,0,1,1
0,0,0,1,1,0,0,0,4,3,8,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,2,3,4,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,0,0,0
1,1,1,0,0,0,0,1,7,7,13,1,1,1,0,1,1,1
0,1,1,1,1,0,0,1,7,18,14,1,1,0,1,1,1,1
0,1,0,1,1,0,0,0,3,33,6,1,1,0,1,0,1,1
0,1,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,1,6,5,14,1,1,1,0,0,1,1
0,1,0,0,0,0,1,0,2,3,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,4,0,5,0,1,1,0,0,1,1
0,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,1,8,2,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,2,45,5,0,0,0,0,0,1,1
0,0,0,0,1,0,1,0,9,10,9,1,0,1,1,0,1,1
0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0,1,0,1,0,0,1,1,4,27,0,1,1,0,1,0,1,1
0,1,0,0,0,0,1,0,1,9,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,7,3,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,1,8,1,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,9,2,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,5,24,0,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,7,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,7,3,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,7,22,1,1,0,1,0,0,0,1
0,0,0,1,1,0,1,0,3,5,2,0,0,0,0,0,0,0
1,0,1,0,1,1,0,0,6,9,1,1,1,0,1,0,1,1
0,1,0,1,0,0,0,0,7,15,1,0,1,1,0,0,1,1
0,1,0,1,0,1,1,1,6,14,2,0,1,1,0,0,1,1
1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,1,2,7,4,0,1,0,0,0,1,0
0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,6,46,4,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0
1,0,0,1,1,0,1,0,4,29,4,1,1,1,1,0,1,1
0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,3,42,1,1,1,0,0,0,1,1
0,1,0,1,0,0,1,0,3,4,3,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,2,8,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0
1,0,1,1,1,0,0,0,8,5,7,0,1,0,1,1,1,1
1,1,0,1,1,0,0,1,6,34,12,0,1,0,1,1,0,1
0,0,0,0,0,0,1,0,2,8,3,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0
0,1,0,1,0,1,0,1,6,5,1,1,1,0,0,0,0,1
0,1,0,1,1,0,0,1,4,18,5,0,1,1,0,1,0,1
0,0,0,1,1,0,0,1,1,8,11,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,7,21,10,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,7,4,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,6,40,9,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,1,7,10,1,1,1,1,0,1,1,1
0,0,0,1,0,1,0,0,1,33,1,1,1,0,1,1,1,1
1,0,0,1,1,0,0,1,8,7,1,0,1,1,1,0,1,1
0,1,1,1,1,0,0,0,2,43,6,1,1,1,1,1,1,1
0,1,0,1,1,0,0,1,9,37,3,1,1,0,0,0,1,1
0,1,0,1,0,0,1,0,3,0,4,0,0,0,0,0,0,0
0,1,1,1,1,0,1,0,9,0,4,0,1,0,0,1,0,1
0,1,0,1,1,1,1,0,4,48,1,0,1,0,1,1,0,1
0,1,1,1,1,0,0,0,5,36,0,0,1,0,1,1,1,1
0,0,0,0,0,0,1,1,2,1,4,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,8,7,11,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,9,4,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1,6,9,3,0,1,0,0,0,1,1
0,1,0,1,0,0,0,0,9,30,5,1,1,1,1,1,0,1
0,0,0,0,0,0,1,0,2,3,3,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,8,37,0,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,4,15,13,1,0,1,0,0,1,1
0,0,0,0,0,0,1,0,1,6,1,0,1,0,1,0,1,0
1,1,0,1,1,1,0,0,4,36,13,1,0,1,0,1,0,1
1,0,0,1,1,0,0,0,4,21,9,0,1,1,1,1,1,1
0,0,0,1,0,0,1,0,3,9,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,4,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,1,3,7,2,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,9,2,0,0,1,0,0,0,0
0,1,0,0,1,0,1,0,9,40,9,0,1,0,1,0,1,1
0,0,0,0,1,0,0,0,2,21,6,0,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,3,4,0,0,0,0,0,1,0
0,0,0,1,1,0,1,1,6,33,11,0,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,5,14,1,1,0,0,0,1,1
0,1,0,1,0,0,0,0,4,40,9,1,1,1,0,0,1,1
1,1,0,1,1,0,0,0,7,3,8,1,0,1,0,1,1,1
0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,2,8,3,0,0,0,0,0,1,0
1,0,0,1,1,0,0,1,2,27,3,1,0,0,1,1,1,1
0,0,0,0,0,0,1,0,2,1,3,1,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,3,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2,5,2,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,6,27,2,1,1,1,1,0,1,1
0,0,0,0,1,0,1,0,2,33,0,1,1,1,0,0,1,1
0,0,0,1,0,1,0,1,7,5,7,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,3,6,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,9,42,11,1,1,1,0,0,1,1
1,1,0,1,1,0,0,1,1,7,3,1,0,0,1,0,0,1
0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,7,32,1,1,1,0,0,0,0,1
0,0,0,1,1,0,0,0,3,40,12,1,1,1,1,0,1,1
0,1,0,0,0,0,1,0,1,3,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,1,0,3,3,4,1,1,0,0,0,0,0
1,1,0,1,1,1,1,0,1,18,11,1,1,0,1,0,1,1
0,1,0,1,0,0,1,1,6,8,10,0,1,0,0,1,1,1
0,1,0,1,1,0,0,0,7,42,7,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0,3,5,3,0,0,0,1,0,0,0
0,1,0,0,0,0,1,1,2,8,4,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,8,10,2,1,0,0,1,1,1,1
0,0,0,1,1,0,0,0,1,3,9,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0,1,9,1,0,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,1,2,7,3,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,27,10,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,8,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,3,20,7,1,1,1,0,0,1,1
0,1,1,1,1,0,0,1,4,17,6,1,1,1,1,1,0,1
0,0,0,1,1,0,1,0,4,13,14,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,3,6,4,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,2,4,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,2,5,4,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,3,3,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,42,12,0,1,0,0,1,1,1
0,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,8,3,11,1,0,0,0,0,0,1
0,0,0,1,0,0,1,0,2,7,4,0,0,0,0,0,0,0
0,1,0,1,1,0,1,1,4,18,1,0,1,0,1,0,1,1
0,1,0,1,1,1,0,0,1,32,3,0,1,1,1,1,1,1
0,1,0,1,0,0,0,0,9,42,7,1,1,0,0,0,1,1
0,1,0,1,1,0,1,1,1,37,3,0,1,1,0,1,1,1
0,1,0,1,1,0,0,1,7,17,11,1,1,0,1,0,1,1
0,1,1,1,1,0,0,0,9,39,13,1,1,0,1,0,1,1
0,0,0,1,0,1,0,0,7,1,8,0,1,0,1,1,1,1
1,1,1,0,0,0,0,1,4,9,13,0,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,3,4,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,6,2,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,3,8,4,0,1,0,0,0,0,0
